200000076725777970|1332454|冰美式咖啡大杯|2|25.0
200000076733938254|1332461|鸡肉培根 三明治|19|58.0
200000076725714449|1332442|牛肉卷套餐|7|58.0
200000076735085437|488122|意式螺丝面配进口牛胸肉|1|65.0
200000076737851954|1332454|冰拿铁中杯|1|28.0
200000076731150926|1332461|香茅鸡肉三明治|10|58.0
200000076730862097|1332442|牛肉卷套餐配牛油果|1|71.0
200000076733827634|1332454|冰拿铁大杯|4|31.0
200000076726523886|1427952|烤火腿三明治|8|58.0
200000076731161166|1332461|烟熏三文鱼三明治|19|58.0
200000076734569454|1427952|鸡肉培根 三明治|15|58.0
200000076730863121|1332442|牛肉卷套餐配鸡肉|4|76.0
200000076733829682|1332454|冰摩卡中杯|1|31.0
200000076725979726|1332461|烤进口牛肉 三明治|24|58.0
200000076734716910|1427952|香茅鸡肉三明治|2|58.0
200000109138800145|1332442|蘑菇黄金汤|21|25.0
200000076738987901|488122|烤火腿三明治|4|58.0
200000076738083406|1332461|意式风干火腿 三明治|9|58.0
200000076731742190|1427952|烟熏三文鱼三明治|13|58.0
200000076737801745|1332442|煎金枪鱼配黑米|4|68.0
200000076733831730|1332454|冷巧克力大杯|1|36.0
200000076726693870|1427952|烤进口牛肉 三明治|7|58.0
200000076731946877|488122|鸡肉培根 三明治|6|58.0
200000076730824209|1332442|煎三文鱼配卷心菜沙拉和风汁|8|68.0
200000076732033917|488122|香茅鸡肉三明治|2|58.0
200000076734733294|1427952|意式风干火腿 三明治|8|58.0
200000076737889842|1332454|澳式咖啡小杯|12|26.0
200000076735074173|488122|烟熏三文鱼三明治|3|58.0
200000076734747630|1427952|烩进口牛胸肉 拉法卷|25|58.0
200000076725822002|1332454|拿铁小杯|2|25.0
200000076732046205|488122|烤进口牛肉 三明治|13|58.0
200000076737892914|1332454|卡布奇诺小杯|1|25.0
200000076739094397|488122|意式风干火腿 三明治|1|58.0
200000114415101518|1332461|香草鸡肉 拉法卷|1|58.0
200000114425998318|1427952|香草鸡肉 拉法卷|2|58.0
200000076735078269|488122|烩进口牛胸肉 拉法卷|10|58.0
200000076725825074|1332454|海盐焦糖拿铁大杯|3|38.0
200000076730948146|1332454|冰奶香咖啡|5|38.0
200000114415102542|1332461|咖喱鸡肉 拉法卷|1|58.0
200000076725840434|1332454|冰海盐焦糖拿铁|6|38.0
200000114417847278|1427952|咖喱鸡肉 拉法卷|1|58.0
200000076737802769|1332442|泰碗配黑米煎三文鱼绿咖喱酱|10|68.0
200000087353517618|1332454|茶香拿铁|1|38.0
200000107586495026|1332454|烤榛果可可拿铁|3|38.0
200000076730919474|1332454|绿野仙踪中杯|3|36.0
200000076734696430|1427952|焦糖海盐巧克力蛋糕（1块）|48|28.0
200000076734082638|1332461|焦糖海盐巧克力蛋糕（1块）|28|28.0
200000076725785138|1332454|热带雨林中杯|3|36.0
200000076725673489|1332442|泰碗配混合蔬菜泰式肉丸花生酱|1|68.0
200000076732019581|488122|焦糖海盐巧克力蛋糕（1块）|10|28.0
200000076737855026|1332454|热带雨林大杯|9|40.0
200000076731726830|1427952|芒果芝士蛋糕（1块）|20|30.0
200000076731131470|1332461|芒果芝士蛋糕（1块）|15|30.0
200000076733834802|1332454|燃情四射中杯|2|36.0
200000076725786162|1332454|禅意大杯|8|40.0
200000076738043470|1332461|枸杞坚果面包|11|18.0
200000076731729902|1427952|枸杞坚果面包|13|18.0
200000076732022653|488122|芒果芝士蛋糕（1块）|2|30.0
200000076737643025|1332442|意式细面配烟熏三文鱼|22|65.0
200000076725788210|1332454|禅意中杯|8|36.0
200000076734106190|1332461|香蕉核桃面包|13|18.0
200000076732024701|488122|枸杞坚果面包|8|18.0
200000076730924594|1332454|医生说中杯|1|36.0
200000086364199502|1332461|柠檬塔|11|35.0
200000086364201550|1332461|胡萝卜蛋糕|25|23.0
200000076731736046|1427952|香蕉核桃面包|10|18.0
200000076737646097|1332442|意式海鲜细面|12|65.0
200000076732030845|488122|香蕉核桃面包|1|18.0
200000107990508110|1332461|圣诞生姜人饼干|6|18.0
200000076730925618|1332454|医生说大杯|5|40.0
200000086364208110|1427952|柠檬塔|12|35.0
200000076730614289|1332442|意式细面烤南瓜|14|60.0
200000086356318077|488122|柠檬塔|1|35.0
200000107985856078|1332461|精灵的帽子|1|14.0
200000076737864242|1332454|橙汁中杯|7|35.0
200000086360403950|1427952|胡萝卜蛋糕|18|23.0
200000076730619409|1332442|意式肉酱面|21|60.0
200000086364213117|488122|胡萝卜蛋糕|2|23.0
200000076733844018|1332454|橙汁大杯|11|43.0
200000107990523886|1427952|圣诞生姜人饼干|4|18.0
200000076731016782|1332461|美式咖啡中杯|8|22.0
200000107978348413|488122|圣诞生姜人饼干|1|18.0
200000076725800498|1332454|轻体日中杯|3|36.0
200000076737959502|1332461|美式咖啡大杯|15|25.0
200000076733603345|1332442|意式螺丝面配西班牙风味香肠|30|58.0
200000076737868338|1332454|绿野仙踪大杯|7|40.0
200000076733974094|1332461|卡布奇诺中杯|5|28.0
200000076733977166|1332461|卡布奇诺大杯|20|31.0
200000076730849809|1332442|意式细面配培根|6|65.0
200000076737869362|1332454|轻体日大杯|6|40.0
