835085,叭叭脆驴肉火烧（杨庄东街店）,13261067765,1150348,叭叭脆驴肉火烧（杨庄店）,13261067765,118.01705345024692,
1039693,马里奥（赤岗冲店）,0731-85494662,1246629,马里奥饼店（赤岗冲店）,85494662,9.482607156087742,
2085808,和风定食（浦江店）,15821064948,2102702,和风定食（浦江店）,15821064948,87.1371757477261,
1668997,徐记花甲•秘制小海鲜,13661851985,1419655,徐记秘制花甲,13661851985,69.32158505474831,
1927380,五谷渔粉（海林广场店）,15072342935,1300380,五谷渔粉(海林广场店),15072342935,123.49563341883433,
1039617,马里奥饼店二纺店,0731-88623508,1246625,马里奥饼店（二纺店）,88623508 18008427526,17.89965887999882,
842229,他二舅手工水饺(湘江东路店),52717929,1453817,他二舅手工水饺（湘江东路店）,0512-52717929,66.62442956939908,
1443730,御台好茶坊（八方汇店）,15906181062,1800993,御台好茶坊（八方汇店）,15906181062,163.18659338082912,
