oid
450021361076
427467348140 
762922293171 
765300955997 
435388369650 
450232546857 
446825345615 
431360122864 
440259834245 
762990320318 
427044722442 
439633536007 
427130874183 
433959708053 
438054233954 
433984629411 
433459294050 
436680205229 
427259055580 
442108135285 
434898988121 
426910428496 
768503652781 
450007513168 
440115250767 
427363693520 
426667264406 
450055738436 
427430060631 
431897205619 
450085952308 
442739136771 
778760629371 
432531879859 
780031708667 
444018199183 
427389745121 
431047850708 
423576488294 
719813228141 
449373945485 
449572669773 
427239979807 
534651002363 
445814240514 
447797040379 
439143258710 
534087335015 
438605118955 
429189359462 
719662048383 
535192131740 
533992942695 
533666067967 
719658227988 
719737102883 
533563563722 
439764423963 
445695489352 
438365879796 
427018761704 
765210768445 
450042115176 
427747771427 
535405388636 
535540029538 
446828769263 
427298786378 
444215896363 
535365128436 
719802025453 
440237950026 
439750393132 
450274690297 
428363900233 
439622322454 
429450932839 
768504246286 
719601835976 
762586170008 
447778279105 
533591592886 
719655593834 
719774321089 
447374686434 
450128988337 
762995616869 
765280910890 
449987972095 
439211328594 
435548002221 
719782157410 
778843829903 
534414173431 
443285035902 
428166702362 
438114062672 
430441772681 
430210317956 
534121606716 
535499230900 
447761031234 
530528592214 
418086818705 
449790886108 
422820329252 
435791430463 
426984602166 
441824305854 
445664580935 
429461329577 
435436518185 
446308255889 
428841888166 
439501731248 
433003289373 
428664297089 
427351535931 
427360468947 
427434988786 
450350330860 
427093164734 
439289979786 
778845001771 
424949963819 
427457491807 
450109795206 
533561623384 
432489061501 
433501808181 
533591147921 
535949587191 
535190302345 
450126088904 
439994666142 
719684671268 
428103086228 
427496623824 
429383036457 
428334175382 
534322994135 
435207164299 
439019750314 
449954994731 
428288824710 
430433519093 
434036060198 
434125422065 
445279929881 
431331485344 
728802095678 
768510037986 
450127429430 
450195430086 
719828237845 
534128142276 
444593212822 
533610667622 
434690276129 
448404059187 
427347450164 
450118159370 
534262730971 
450061505290 
442155571428 
427217216429 
701228749221 
426984085919 
534419189846 
440779758577 
421761903486 
449881735936 
427505757076 
427413915481 
431141206335 
450225403976 
433991995516 
441067677249 
443472621147 
449987761682 
450260671189 
719684776450 
450129997784 
427109037856 
427854840905 
449987187018 
439515495954 
426887203924 
719838178548 
779028848363 
444837758592 
445445886471 
763008705742 
418281564999 
719751998068 
423681267999 
431837147585 
765287840958 
441258300303 
779028016953 
428338641300 
427262263815 
438684108286 
426076912681 
719212214513 
534537433669 
427404441527 
431554045596 
534393640508 
533251052997 
433778780321 
427418009061 
762996616886 
437580778874 
719414291112 
780006286561 
450037618613 
535881200436 
446493862616 
432257345857 
428666933006 
719681072119 
718988319809 
719656915145 
427613901036 
441527292506 
427483824847 
447034597472 
427046442186 
450010102347 
719576803867 
427194274355 
444542381995 
437276822746 
450264135829 
420542379763 
450096570348 
437459156500 
535928463402 
719713968180 
432656134596 
442689567177 
431976926630 
450255290685 
429294639879 
449057641743 
719742479787 
436661905570 
429169911916 
765223366630 
436993319106 
719468925540 
427267102511 
450054782173 
719817963391 
450161001573 
436393787143 
719651682951 
444752868053 
780006176406 
427308637167 
439033739134 
719658019766 
719724298106 
427311613843 
533792146607 
427046042951 
450292155429 
765302551750 
761791825795 
442054206785 
449938610708 
443426197574 
450334709205 
437418316343 
450267205971 
448644554917 
442636003902 
762991928178 
427238958915 
427352898503 
427441791742 
719198518037 
443540258869 
441779325971 
448473219068 
450131501952 
438874786593 
533668130903 
427561835051 
446333257133 
778764162026 
419813737905 
433000055558 
768498909700 
437392585086 
426631901649 
439081908842 
438687438532 
447981627419 
440650916854 
701237382789 
424869837434 
427342727988 
429108194489 
427354019424 
431002815434 
427350894296 
719759817262 
446865711340 
440009337947 
450024361948 
427373790612 
768078204441 
428083121695 
535777726893 
719194215070 
430445179698 
431351469322 
435948119193 
719120788521 
427313929970 
780047067781 
528020813661 
780043208316 
427107218803 
436923414789 
432776386029 
765272730554 
427558991398 
450335132156 
439623244529 
435820231969 
438092132004 
426152967220 
430514598186 
535693256011 
429182414305 
447489468831 
450133701636 
427443168100 
437410447965 
430151610451 
430687532378 
427258380764 
443685419006 
450257453809 
443423229439 
765240322582 
431568662718 
427155012789 
719675287730 
449892035760 
427488372400 
428162175476 
435565579062 
442908534266 
441521982828 
439509166333 
433057593405 
427341465195 
446901524826 
437133894801 
444631819626 
534420007686 
535958233968 
440038311275 
427368523725 
435425462680 
427424186589 
450053583483 
431500246114 
448285821277 
534491762583 
450055112556 
533626364991 
719195527365 
728789460620 
450167676502 
433328940226 
428066094807 
535514308636 
778898057080 
427252620014 
426567848368 
446243029691 
719694632421 
428368645216 
435191188576 
765228151811 
438526827604 
426858627689 
435966615342 
442159121878 
719587207017 
444935553316 
763025437153 
768491305288 
445877586008 
533626885732 
