"oid"
59087705361
50736169371
49134159484
40426817733
44403211289
59249704561
59970788731
48705750106
59397126427
59140500439
59054001308
44383629781
57651833862
25440928155
49418520277
44979498728
50003122644
58900855039
46600016570
46169713630
48031285263
52961333099
54014510241
58316759561
51852467164
57057277946
51025253245
59464530069
58715935747
59653250679
44060928446
48640553268
46181020686
48530402087
54024032109
45735428079
49561016078
59698204271
53970841031
44394547573
43520657850
58536888217
39646743483
50852927795
51399703580
49811075387
59807396821
48533239258
49370351575
51236473353
51049744096
59073581352
58638110709
49362582147
49188294668
50656972450
50625659557
51266894677
50415207384
49356847542
51337659794
53312492844
47183912443
57035672597
57524010766
49260932649
59049712375
53192971586
58470497250
51386928434
44063082622
59526943270
50570611582
41858639809
59351490097
58708323715
58746357502
46568275237
58916497095
58986306236
47857426575
37648803599
47659266873
43732790454
46247905660
45758435593
58671067432
51536593138
49684929829
47429454200
51162813111
58489291743
59985170456
59636670172
49179608825
46932135755
49828338643
49132887074
58790560215
50631632361
49358096515
57710210898
58692660284
53943070314
49110154855
59710058753
48560611571
59322375709
44293635940
59844035743
43940017300
57172873495
55134172393
49740429490
51972254257
53729892522
43021825742
60079424087
39264968507
48731034592
45287720298
58860108543
44182449990
44860745906
58740575157
56995419258
60021037106
58550963412
50248418482
58677559052
51415504611
38762684808
50910998258
50484564083
58901038242
59392449458
59486602668
49474691809
60288891507
47432758951
58498363722
60062878141
48900521371
49470745830
44561999675
46611870393
50508067989
39391665945
49225914604
59346291689
43122711642
53316120458
44372207428
36514787202
50446686300
49854355807
53348177481
49899576517
51108916109
50159565241
58777041649
59705145723
59068130440
59712102343
41600726187
44935263558
50391409439
58788829010
46018998236
46348852957
53055263596
45469581239
59220200524
51984446358
59209914323
60004786073
46219269675
49076900692
48435137810
48364864821
59706109088
58761517241
48134312215
51201144084
59205223947
53731035728
52888442447
59699348839
59285572481
59700664747
48475049054
59874201168
49820862807
46403254970
44733747016
53125441572
54226260038
43562418931
49791875192
47139282137
45855574086
49378812596
45167106572
49823357781
46341649615
54084575206
59713728102
46909193050
44442679488
49443979649
58778692549
51310686846
48744721760
50853523776
59139144348
51646713813
59358237583
52746195044
43662840461
46752132526
53306374064
48301174176
58992921288
48582267967
52937656681
53215218991
59455343368
50127644491
40199697772
40691651085
46565417194
49474945872
49558433556
48765387702
47211680277
47518594269
46392268919
50021333452
58479227957
38128774620
49322563978
50858942495
52075616631
45564274631
52950627713
49574262247
50718493303
46997312679
45950108101
49490681820
57452572252
51373586179
43881727313
48352940269
45845361194
57439350174
45436343351
59502386776
59428588433
58704727373
59410091288
43665900102
50445826944
45284125057
45117812674
48351054294
51118797458
46450936467
40544024609
57590283752
52731387179
58667218090
58889935732
59722961665
43363136405
39902517028
50983832916
59608024201
49314295185
36499322746
44310068422
59011448475
53968839690
47142481764
50768876370
46898835340
51550854687
51746416241
58771091139
39480590011
44139739250
51522155897
59288985298
38579856142
47626946717
42238034306
58485474276
58762840006
57205491878
47763057037
49978163514
25506389666
49186737768
57427804054
57748752494
45616348305
56910664212
59708822897
53056568171
45959841290
59088940427
58334732833
52006181554
38718959913
43769530895
58580512316
44394927734
59035266494
59212893070
51089142336
49536575436
59100564675
44042041845
59976287040
59914678911
50812148857
39564068026
43686140932
59712226958
51047013882
54223440013
51436688985
58458035631
51372769024
47246457452
50785151269
45097864542
48788667808
48893800545
57789828298
50549194755
49000492727
59500988518
58606980536
51165387103
53815364390
38739018437
50886136866
41217424586
57601998286
59655850771
48571539665
44327760744
49505970108
47300864863
59869060110
59443358756
54031598920
49464981991
58531383175
50205907054
52108384595
51084849463
49180401726
50747504847
60096370932
59665997851
58778311056
58883825604
59192895050
60357480115
47489964366
44456957211
46394290847
50348665729
59797988186
41944340095
39161554247
50505737299
49817952412
44026344005
51375628277
50610862927
59462535936
48240749841
58814366307
39130256700
50975434587
49308859824
62048379840
43667749733
58793608711
50402076553
59496591450
36486579745
40844061359
60135397719
59185156686
39763153624
46183100779
46376489265
59028364733
50382561951
57507738534
50340108131
49165932258
49862347881
53392170926
57735941809
49872789195
49366793281
44355690989
50414546427
58614514297
52839750764
50669879607
48726261401
54249864327
43168876485
49633708193
59027759248
53962239975
44884765220
47553827131
48613454127
38035743454
50082776593
43104051541
49705564911
59911213204
58689562210
59792492492
49856644670
44853389572
47452913394
57778848782
57570606314
53067783078
45790749370
59607050398
44405118541
45429420607
47969933377
50821616758
51923398361
51989346705
59208626913
50644402316
40101045932
44383264478
52970104360
52870779652
47140371797
45738667260
46981765717
54060990689
59716888745
59610573673
46384952961
50917463293
51257362622
53736331011
51771524374
59705204678
51195168141
59119451172
47949287173
48064920108
50743470324
57411160904
44427646188
48442309160
58908077772
40956055909
48727366654
50033166203
57223353452
53823152968
49725811853
58362012492
52123844307
59537246626
59333415219
54207408520
47248239415
49332822472
59547896347
48987283600
57533787390
58833101780
58825801763
51298139422
42513196618
44035367481
58997470420
59524533899
57167414409
58972907804
39630645843
59178966186
48794013483
57372153961
46728678549
46735974186
50734918042
60281364242
49529048329
50998878031
36848587211
58943119557
48106204423
43882612461
51231027553
46302407031
57165954338
59105285690
48860981560
42938363658
43482607465
58449354462
48050047292
53807692449
58824446745
52927544522
59441636101
59735661382
48060716734
59210796976
48290447699
60112166269
43092560381
48683502775
36408239673
57789534351
58939823477
48525986813
58966828658
45730381104
48305646705
50794725143
49772006270
49647630510
40132610403
48861601624
47041318202
51463660888
47224055152
49833469865
37537758261
43971555535
39105988101
53760471971
44030172772
48712930624
59381221044
59901056396
50946146168
50725060542
53430942924
43624838778
44461166422
48791751734
43641254319
53792820393
47229278868
53094940392
46088635962
47067971252
50934676987
49987295423
58748917633
54048142735
51477627646
44890456051
58972308788
53054892043
46219425895
60040226195
47207753597
57615423819
43365746202
39674949111
50424805472
50545972918
59968380956
25167363281
44070291688
50281574211
49763266115
59559131467
51998214652
49624604758
40073604240
44518656156
48406321434
59354518102
46436050365
53127130946
59740291784
51064314131
49634925237
37137347767
48923136858
59196142053
51347715698
49874327746
45646038014
59683924491
46926690806
57725903076
49389162231
46026567355
59416272871
51262319938
60095922780
59175190857
39268140254
57419722383
58616718593
50928931133
48416566748
48614466814
59140050261
49654397947
58859578067
50597007060
41140727304
41631042632
25409560291
59988397213
46734370335
59136142576
25416430667
51069072850
39776583359
50989228645
52013634968
48054762705
51340626629
37836529252
50726132309
59650780716
53715660707
50800737675
53182936516
60086102334
49377573449
43438030174
44547892602
50642494545
46990498006
51944841202
52985737542
59684551746
41415545547
54165377712
59850321620
59164991474
43234894957
58711480296
53833630608
51359568416
49047514523
49305026140
47923932242
48084850353
58923652994
58956328958
54087898543
49300231434
49365421894
59776417081
60822412480
57168791787
51247631647
53755872457
45482784048
43253682498
51504690400
49665382938
51533797486
46560809683
45756653096
51299313179
44352638635
58710433732
50793919248
49427352641
60086487191
41834772224
59089375701
49985737585
39967917133
58467845224
47662682772
57515486915
46206324589
49774009393
45260906067
58467625994
48888256811
59566343195
48340432981
59009584700
46333548829
47436237729
59095807669
46043828974
48914384660
59271027525
48146170325
38718669101
49460062216
44327028101
54291122253
44437342124
59218658389
37913785110
48955050024
58811633677
48683015475
50464100904
38918144311
49960801495
58963054803
45113105582
54007232069
44349649514
59517395909
50122727055
43601554663
57336032487
57510775326
58362832911
45945849191
50358965049
59673614219
41316712941
58684015042
43904874775
57022139292
39631279719
50512631567
49834116282
45761194023
